crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year
18860671,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,vespa,gts,2016
18861191,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,fld,202
18861453,25,b - black,1 - male,1,k - fatal injury,mc - motorcycle,gry - gray,yamaha,yzfr3,2016
18861566,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx,202
18864821,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2018
18870371,54,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,xv1000,2004
18871359,70,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,1999
18872623,73,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2005
18861651,28,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2014
18862363,56,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fls,2007
18864303,70,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2005
18862062,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2012
18864346,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,elw,2004
18864840,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2006
18864994,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2017
18865032,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,zx1100,2015
18865925,39,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,suzuki,gsx250r,2009
18869508,44,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2013
18870044,66,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,kymco usa inc,people,2009
18864375,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,2011
18864929,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,suzuki,gsx,2022
18865437,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdl,2003
18867559,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,suzuki,gsx,2016
18867707,19,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,202
18868256,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,2003
18869987,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yz450,2011
18870568,34,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,yamaha,yzf600,2014
18870694,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,sh150,2009
18873784,17,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2013
18868321,56,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,can-am,spyder roadster,2016
18869001,17,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,kawasaki,ninja zx,2004
18869054,53,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,suzuki,m109r / vzr1800,2008
18869529,20,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,whi - white,polaris,slingshot,2021
18870387,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2012
18873495,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex250,201
18873712,34,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,flt,2018
18869998,41,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,buell,lightning,1995
18870007,38,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2006
18874228,20,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ex400,2021
18929308,18,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,crf230,2008
18925688,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr6,2003
18928884,43,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,trq - turquoise(blue),suzuki,gsx-r600,2015
18927646,44,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cr500,2003
18928777,39,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fxdc,2008
18931948,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,trq - turquoise(blue),kawasaki,kl600,2005
18927803,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,ninja zx,2008
18930193,54,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhtk,2016
18926316,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2004
18929764,27,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,trx420,2019
18927933,29,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,mt-01,2005
18929989,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,en500,1993
18937562,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,flfb,2007
18933242,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,indian motorcycle co.,springfield,2022
18937647,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kymco usa inc,k-pipe,2021
18926295,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr929,2001
18927704,47,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,american iron horse,tejas sj,2006
18927832,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,2006
18929713,35,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,bmw,s 1000,2013
18933441,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,sh150,202
18925792,20,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,suzuki,gsx,2014
18927879,20,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,yamaha,yzfr6,2008
18930907,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,ra1250,2022
18936710,71,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flhx,2012
18926890,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,202
18928283,36,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2003
18934796,29,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,fld,2016
18925711,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbx,2007
18926281,43,b - black,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,can-am,spyder roadster,2019
18927199,52,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,polaris,slingshot,2017
18929069,35,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,yamaha,yzfr6,2005
18928063,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fxsti,2004
18928557,35,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,suzuki,gsx,2018
18926372,47,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,hyosung,gd250r,2017
18932287,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzf1000,2016
18933988,18,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex400,2022
18937930,37,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,yamaha,mt-01,202
18938995,23,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,ktm,390,2017
18939157,53,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,honda,cbr600,2003
18926814,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2022
18931715,18,i - amer. indian/alaskan native,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2021
18935105,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,xvs950,2018
18937302,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,xls,2013
18939102,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2016
18928788,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,bw200,2003
18929514,35,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,honda,cbr600,2002
18930391,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr3,2017
18930689,18,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,ttr125,2003
18936247,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,xr650,2017
18931141,57,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flt,202
18933415,51,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flh,2021
18935126,58,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,can-am,ryker,2022
18931843,44,w - white,1 - male,0,n - not injured,mc - motorcycle,gry - gray,harley-davidson,flhtcu,2013
18933066,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,suzuki,gsx-r600,2003
18933137,78,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,honda,gl1800,2008
18932549,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,vt1100,2015
18935677,44,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2005
18935780,30,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,yel - yellow,can-am,spyder roadster,2014
18933566,63,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1993
18933738,53,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mul - multicolored,bmw,r1200,2013
18933846,37,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2017
18934433,46,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,vision,2009
18936328,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx1300,2007
18936809,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2005
18938490,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,kawasaki,ninja zx,2014
18991516,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2002
19397345,73,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,can-am,spyder roadster,2012
18993410,28,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2021
18997227,44,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,flht,2014
19002658,48,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhtc,2014
19002659,45,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,mb50,1999
18999716,30,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ex400,2022
18995122,35,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,cbr600,199
18996053,66,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,bmw,r1250,2013
18999235,50,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxs,202
18992346,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2004
19001554,30,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2006
19004246,66,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,honda,ctx700,2016
19004256,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,1993
18995930,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,202
18997284,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,honda,vtx1800,2006
19000426,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,kawasaki,ninja zx,2022
18991878,26,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,fl400,2022
18993021,27,w - white,1 - male,0,k - fatal injury,mc - motorcycle,tan - tan,yamaha,xt250,2018
19003298,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx-r1000,2003
18992242,80,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,m. v. agusta,brutale,2014
18997091,23,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,bmw,r1100,2015
18998295,70,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,honda,gl1800,201
18997540,49,w - white,1 - male,0,n - not injured,mc - motorcycle,mar - maroon,harley-davidson,fld,2022
19003245,56,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2022
18992275,33,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb750,2005
18995160,54,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,indian motorcycle co.,scout,2014
19000832,26,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl1200,2019
19005018,52,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blu - blue,harley-davidson,xl883,2006
18995778,47,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2008
18992060,38,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,all other makes,unknown,2017
18992140,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,kawasaki,zg1000,2003
18992785,22,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex300,202
18993001,51,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhtcuse6,2011
18996717,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,harley-davidson,fld,2018
18997088,23,a - asian,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr500,2021
18999020,19,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx250,2021
18993390,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2016
18995750,29,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2008
19002412,42,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2014
18991731,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhtcuse,2009
18992130,15,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,yamaha,yzfr1,2007
18993831,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl883,2017
18994925,36,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,flh,202
18994977,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2008
18995602,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fxbrs,2019
18996263,52,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxbbs,2022
18996474,52,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,yamaha,xvs1100,2005
19003684,42,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr300,2015
19005049,20,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2008
19005129,63,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,199
