crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
17684377,60,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2015.0
17684390,34,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2016.0
17684469,53,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fxb (harley-davidson),2020.0
17684627,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr500 (honda),2017.0
17684688,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zr750 (kawasaki),2006.0
17684940,54,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2009.0
17685356,49,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),honda,vtx1300 (honda),2007.0
17685868,52,w - white,2 - female,1,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cmx300 (honda),2017.0
17686347,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
17688897,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),1985.0
17689129,37,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
17689600,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vtx1300 (honda),2004.0
17690294,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxds (harley-davidson),1997.0
17684692,50,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2017.0
17686541,34,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2007.0
17688298,38,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,vrscd (harley-davidson),2006.0
17689302,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2001.0
17694004,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2018.0
17685280,25,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzf600 (yamaha),2019.0
17685916,21,a - asian,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ex500 (kawasaki),2007.0
17686738,56,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),unknown,unknown (unknown),2008.0
17688644,21,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,fxdl (harley-davidson),1996.0
17693499,12,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),polaris,predator (polaris),2005.0
17687503,40,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,fjr1300 (yamaha),2018.0
17687956,31,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2001.0
17688100,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,m109r / vzr1800 (suzuki),2012.0
17691415,78,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
17689742,38,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kymco usa inc,unknown (kymco usa inc),2013.0
17690344,43,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2000.0
17691726,22,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2017.0
17693302,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdwg (harley-davidson),2015.0
17693440,40,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
17691995,59,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
17693407,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,cbr250 (honda),2015.0
17693084,54,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
17693672,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),suzuki,unknown (suzuki),1981.0
17690884,51,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2004.0
17693819,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (honda),2000.0
17694642,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2015.0
17751267,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2004.0
17692356,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2009.0
17748723,65,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2007.0
17759618,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zx636 (kawasaki),2006.0
17748370,18,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),unknown,unknown (unknown),2018.0
17746826,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,rm500 (suzuki),2005.0
17749335,26,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2013.0
17748948,54,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2005.0
17746887,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2005.0
17749333,50,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,rc1000vs (honda),2014.0
17753789,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2018.0
17756791,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2007.0
17757608,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,zx1000 (kawasaki),2006.0
17748156,36,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flstfi (harley-davidson),2004.0
17748372,41,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2008.0
17750381,27,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2006.0
17747619,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,fj600 (yamaha),2005.0
17747715,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,z50 (honda),2001.0
17757445,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-s750 (suzuki),1998.0
17752432,30,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,ple - purple,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2004.0
17757806,73,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2014.0
17746866,35,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),suzuki,unknown (suzuki),2005.0
17748862,44,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,unknown (yamaha),2003.0
17750219,51,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2010.0
17755143,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2000.0
17759526,20,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),kawasaki,ex650 (kawasaki),2017.0
17748043,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,bonneville (triumph motorcycle),2020.0
17748245,78,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2003.0
17748384,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),unknown,unknown (unknown),2012.0
17751472,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2017.0
17753767,76,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt750 (honda),2012.0
17756943,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,unknown (honda),2010.0
17757968,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
17746953,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,fz1 (yamaha),2002.0
17747431,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2005.0
17747616,30,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),can-am,unknown (can-am),2020.0
17748072,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx1300 (suzuki),2006.0
17748216,54,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2004.0
17748596,25,i - amer. indian/alaskan native,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),honda,vtx1300 (honda),2007.0
17749036,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flst (harley-davidson),2005.0
17749512,36,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2013.0
17754239,50,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2007.0
17758471,52,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),bmw,unknown (bmw),2018.0
17759396,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,zx1000 (kawasaki),2006.0
17749125,33,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2009.0
17749376,38,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,fxst (harley-davidson),2007.0
17750718,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),kawasaki,vn900 (kawasaki),2020.0
17754479,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
17755022,32,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2015.0
17757223,33,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2005.0
17751578,51,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2007.0
17751863,51,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,unknown (honda),1984.0
17752341,46,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cmx250 (honda),2007.0
17758436,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx-r750 (suzuki),2013.0
17752503,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,yamaha,xvs650 (yamaha),1999.0
17755021,48,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2008.0
17757408,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cb400 (honda),2002.0
17753136,51,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx (suzuki),2017.0
17753200,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2010.0
17753644,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,fz6 (yamaha),2015.0
17754871,43,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
17755914,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),triumph motorcycle,thruxton (triumph motorcycle),2015.0
17757828,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,gl1100 (honda),2016.0
17758883,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,tea - teal(green),98 - other  (explain in narrative),harley-davidson,flstfi (harley-davidson),2000.0
17754456,44,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,vfr800 (honda),1998.0
17754571,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yz125 (yamaha),2005.0
