,crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary,safety_score
3984,18484897,29,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flht,2009,usa,1,0.841634306302049
3985,18434023,42,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2012,japan,1,0.8851309907959163
3986,18434145,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flht,2007,usa,1,0.8116340274294136
3987,18436367,66,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,xlx,2005,usa,1,0.9540163606681749
3988,18436664,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,suzuki,uh200,2014,japan,1,0.8947687582638386
3989,18437087,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,usa,1,0.9587901336719917
3990,18438070,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xlh883,2019,usa,1,0.882287702804007
3991,18438685,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2007,japan,1,0.9123643644080123
3992,18439531,21,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr6,2012,japan,1,0.8994429252000152
3993,18439610,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh883,2015,usa,1,0.9360321985747668
3994,18506671,48,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,kawasaki,ninja zx,2007,japan,1,0.9595603336861804
3995,18485702,23,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,yamaha,fz6,2005,japan,1,0.9347301113332229
3996,18481531,31,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,mul - multicolored,honda,cbr600,2013,japan,1,0.8942979862104339
3997,18490365,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,ctx700,2014,japan,1,0.9543171654255663
3998,18492547,37,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2016,Other,1,0.974909318016183
3999,18617636,32,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flt,2015,usa,1,0.898334686057756
4000,18685960,59,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,flstf,2003,usa,1,0.8732527967399223
4001,18481945,31,b - black,1 - male,1,k - fatal injury,mc - motorcycle,grn - green,kawasaki,zx1000,2019,japan,1,0.9317976822633366
4002,18494000,28,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,ktm,390,202,austria,1,0.9321423880262885
4003,18486023,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,usa,1,0.9474759215057218
4004,18491823,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fls,2002,usa,1,0.9631396723199553
4005,18498621,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2015,japan,1,0.9245051870662612
4006,18498799,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,harley-davidson,xl1200,2006,usa,1,0.916638034865315
4007,18483318,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2012,usa,1,0.9003976743994636
4008,18485270,32,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,red - red,harley-davidson,fls,2016,usa,1,0.9245399558671106
4009,18485630,69,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhtcutg,2015,usa,1,0.9506146533274308
4010,18486163,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,zl900,202,japan,1,0.9393742216870381
4011,18492222,50,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,usa,1,0.9435878881245838
4012,18487396,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,kawasaki,ninja zx,2009,japan,1,0.9173100526499653
4013,18557307,38,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,sym,citycom,202,Other,1,0.9376685100969663
4014,18482501,23,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,red - red,suzuki,aerio,1995,japan,0,0.8534141963223991
4015,18489228,57,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr650,2015,japan,1,0.9834177453319741
4016,18498181,23,i - amer. indian/alaskan native,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,ninja zx,2017,japan,1,0.9158314275402001
4017,18500145,40,w - white,1 - male,0,k - fatal injury,mc - motorcycle,mar - maroon,harley-davidson,fxstd,2001,usa,1,0.9486774137812185
4018,18488234,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2006,japan,1,0.9470991421301879
4019,18483797,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,flhc,2011,usa,1,0.9537925895768056
4020,18481918,51,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,bmw,r1200,2008,Germany,0,0.8937452025599443
4021,18482212,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2009,japan,1,0.9195349486380606
4022,18482766,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhs,2021,usa,1,0.8524407728032183
4023,18483808,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,2017,usa,1,0.9609553369115833
4024,18490120,18,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2018,japan,1,0.9366976773217058
4025,18495769,42,w - white,2 - female,0,n - not injured,mc - motorcycle,blu - blue,suzuki,gz250,2007,japan,0,0.9604218605333535
4026,18500499,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,ktm,690,202,austria,1,0.9413767655450388
4027,18503091,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,harley-davidson,fls,2013,usa,1,0.8813024082225409
4028,18481200,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,suzuki,gsx,2007,japan,1,0.8724761488849566
4029,18481717,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2017,usa,1,0.8974745180371648
4030,18481863,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2007,japan,1,0.937302117620095
4031,18483983,33,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxd,2012,usa,1,0.9093683770793796
4032,18485164,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,g310,2018,Germany,1,0.8902556025018794
4033,18490046,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yz100,1997,japan,1,0.9500712239676284
4034,18491177,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,ex650,2014,japan,1,0.892794311473164
4035,18482654,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008,usa,1,0.9412032938847092
4036,18482764,69,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,indian motorcycle co.,roadmaster,2018,Other,1,0.9723063577597666
4037,18489078,51,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,yamaha,ca50,2004,japan,1,0.9334099501879499
4038,18489845,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2009,usa,1,0.9211328092910983
4039,18490316,21,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx-r750,2009,japan,1,0.8615955082195509
4040,18502345,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,er650,202,japan,1,0.9442674390806776
4041,18481477,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,big bear choppers,unknown,2008,Other,1,0.9329325970228561
4042,18482411,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,vulcan 2000,2003,japan,1,0.9370615547612126
4043,18483501,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2003,japan,1,0.8997699861919141
4044,18484374,19,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,triumph motorcycle,bonneville,1995,Other,1,0.8060442482329698
4045,18485057,48,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2014,usa,1,0.9015039256717093
4046,18485058,45,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,vt700,2009,japan,1,0.933934042967097
4047,18485319,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,2004,japan,1,0.9210000542757724
4048,18485375,38,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx,2008,japan,1,0.9383324057366058
4049,18487274,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,yzfr1,2007,japan,1,0.9109223093583327
4050,18487655,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,honda,cb600,2003,japan,1,0.9439150235548469
4051,18489483,60,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,triumph motorcycle,bonneville,202,Other,0,0.8634690429027879
4052,18493737,25,b - black,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,xl1200,2017,usa,1,0.8671891824447066
4053,18493787,32,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2006,japan,1,0.8722695416626178
4054,18494084,38,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2015,japan,1,0.9589893111511065
4055,18501336,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,cbr600,2007,japan,1,0.9442847558025185
4056,18503079,62,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,1996,japan,1,0.9229074338937203
4057,18483284,51,w - white,1 - male,1,n - not injured,mc - motorcycle,gry - gray,harley-davidson,fxwg,2006,usa,0,0.8755588343290384
4058,18484683,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhc,2012,usa,1,0.9348998368488051
4059,18484929,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,ducati,supersport,2021,italy,1,0.8910507035116146
4060,18486300,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vtx1300,2009,japan,1,0.9413219636476974
4061,18491639,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gld - gold,harley-davidson,xlh,2004,usa,1,0.8667267501766195
4062,18499326,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,usa,1,0.9358214916063271
4063,18500141,39,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,yzfr1,2001,japan,1,0.9445680634387665
4064,18500995,77,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2007,japan,1,0.9492526340425952
4065,18486476,21,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,indian motorcycle co.,scout,2021,Other,0,0.9590937455760963
4066,18487701,44,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2018,japan,1,0.8933977250849338
4067,18488032,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,elw,2005,usa,1,0.9215249762770448
4068,18488586,29,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,zero motorcycles inc,sr,2021,Other,1,0.9437655085358121
4069,18489633,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,kawasaki,zx636,2021,japan,1,0.93444531668687
4070,18491100,37,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fxdb,201,usa,1,0.9785575779322784
4071,18492282,24,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2002,japan,1,0.893721230864973
4072,18493877,44,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2012,japan,1,0.9187308653506921
4073,18500205,24,a - asian,1 - male,1,n - not injured,mc - motorcycle,gry - gray,yamaha,mt03,2021,japan,0,0.7986897977169848
4074,18503626,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,zx600,2013,japan,1,0.9055851331730628
4075,18503785,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cb1000,2008,japan,1,0.9218324682595624
4076,18489694,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,1984,japan,1,0.9253398639521752
4077,18491427,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,fxb,2021,usa,1,0.9421049163905678
4078,18495054,45,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb550,1977,japan,1,0.9694491883080459
4079,18501051,47,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flde,1998,usa,1,0.95695222733358
4080,18625227,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2008,usa,1,0.9205105226376317
4081,18490465,33,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,fld,2014,usa,0,0.8887077891688021
4082,18492136,25,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2013,japan,1,0.8309124718861695
4083,18497718,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2016,usa,1,0.9112356057954477
4084,18497732,40,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,indian motorcycle co.,chief,202,Other,1,0.9695332370641745
4085,18492364,31,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2011,japan,1,0.9506411596143683
4086,18493677,44,99 - unknown,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,suzuki,sv1000,2003,japan,1,0.8986510569835935
4087,18493723,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,202,Other,1,0.9461788789727582
4088,18498549,23,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx,2021,japan,1,0.9242449925532905
4089,18501245,30,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,202,usa,1,0.8936759276726612
4090,18501351,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,fld,2,usa,1,0.8937939757884672
4091,18502018,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,xr600,2021,japan,1,0.9491524865715072
4092,18493897,67,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscr,2008,usa,1,0.9741830067294799
4093,18493924,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,can-am,spyder roadster,2019,Other,1,0.8371912220602449
4094,18494040,55,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx250,2019,japan,1,0.9566202684423213
4095,18494707,29,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2014,japan,1,0.8440345742153864
4096,18496794,59,b - black,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,flt,2019,usa,0,0.8614407526973704
4097,18498563,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2016,usa,1,0.9163791937912664
4098,18499316,57,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2019,usa,1,0.8724149576282687
4099,18501338,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,yamaha,yzfr6,2007,japan,1,0.8897299710239917
4100,18503057,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fld,2,usa,1,0.899983194114007
4101,18504657,66,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gld - gold,harley-davidson,fls,2005,usa,1,0.9320448662510938
4102,18505100,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,cbr600,2008,japan,1,0.942927925880476
4103,18506309,78,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,202,usa,1,0.9503768378762812
4104,18494889,19,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,kawasaki,ex650,2006,japan,1,0.9089803639629584
4105,18497175,52,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2021,usa,1,0.9581414619095362
4106,18498414,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2006,usa,1,0.8981412870616164
4107,18498989,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg750,2017,usa,1,0.9044240604264259
4108,18502356,55,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,vt700,2019,japan,1,0.9584215722834557
