crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
16668802.0,33.0,no charges,w - white,2018-10-08,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,12 - defective or slick tires,harley-davidson,flst (harley-davidson),2002
16669630.0,22.0,no charges,w - white,2018-10-09,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,yamaha,fz6 (yamaha),2009
16713435.0,42.0,no charges,w - white,2018-10-09,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhc (harley-davidson),1998
16723626.0,28.0,no charges,h - hispanic,2018-10-20,saturday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,honda,fl350 (honda),2016
17645181.0,26.0,no charges,b - black,2018-10-20,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2008
16711681.0,28.0,no charges,w - white,2018-10-21,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,vfr800 (honda),2006
16714416.0,23.0,no charges,w - white,2018-10-21,sunday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),1982
16730198.0,56.0,unsafe speed,w - white,2018-10-21,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2013
16713619.0,57.0,no charges,b - black,2018-10-22,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2013
16726307.0,31.0,no charges,b - black,2018-10-24,wednesday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,suzuki,gs400 (suzuki),2015
16717774.0,62.0,no charges,w - white,2018-10-26,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,honda,unknown (honda),1984
16712614.0,46.0,no charges,b - black,2018-10-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,flhxs (harley-davidson),2014
16715795.0,73.0,unsafe speed,w - white,2018-10-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,vt750 (honda),2001
16716315.0,34.0,"no driver license when unlicensed, operate motorcycle without approved headgear, fail to maintain financial responsibility, display expired license plates/registration insignia",98 - other,2018-10-27,saturday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson),2006
16723866.0,63.0,no charges,w - white,2018-10-27,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,fld (harley-davidson),2005
16725192.0,35.0,no charges,a - asian,2018-10-27,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,bmw,s 1000 (bmw),2010
16726313.0,33.0,no charges,w - white,2018-10-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,yamaha,fz09 (yamaha),2016
16726393.0,24.0,no charges,b - black,2018-10-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,kawasaki,unknown (kawasaki),2016
16727934.0,52.0,no charges,b - black,2018-10-27,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,scr950 (yamaha),2011
16729149.0,45.0,no charges,h - hispanic,2018-10-27,saturday,1 - male,1 - not worn,bm - class b and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,harley-davidson,flhc (harley-davidson),2013
16711876.0,40.0,no charges,w - white,2018-10-28,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2017
16713373.0,51.0,no charges,w - white,2018-10-28,sunday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,ca - california,1 - driver license,b - suspected minor injury,ca - california,mc - motorcycle,98 - other (explain in narrative),,bmw,s 1000 (bmw),2015
16714958.0,52.0,no charges,w - white,2018-10-28,sunday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,ch80 (honda),2000
16715021.0,23.0,no charges,w - white,2018-10-28,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,honda,unknown (honda),1992
16715630.0,41.0,unsafe speed,w - white,2018-10-28,sunday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,xl883 (harley-davidson),2017
16721451.0,34.0,driving while intoxicated,w - white,2018-10-28,sunday,2 - female,1 - not worn,,0,,,b - suspected minor injury,,mc - motorcycle,blk - black,,yamaha,unknown (yamaha),2004
16721835.0,32.0,unsafe speed,w - white,2018-10-28,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flht (harley-davidson),2017
16725036.0,68.0,no charges,w - white,2018-10-28,sunday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury,la - louisiana,mc - motorcycle,gld - gold,,harley-davidson,flhtcuse (harley-davidson),2006
16728132.0,60.0,no charges,w - white,2018-10-28,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,12 - defective or slick tires,harley-davidson,unknown (harley-davidson),2004
16733956.0,63.0,driving while intoxicated,w - white,2018-10-28,sunday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,honda,gl1100 (honda),1998
16736419.0,30.0,dwi-1st. offense,w - white,2018-10-28,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha),2006
16736537.0,48.0,no charges,w - white,2018-10-28,sunday,1 - male,99 - unknown if worn,98 - other/out of state,0,ok - oklahoma,1 - driver license,a - suspected serious injury,ok - oklahoma,mc - motorcycle,blk - black,,kawasaki,zx1000 (kawasaki),2016
16718956.0,41.0,no charges,w - white,2018-10-29,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,honda,st1300 (honda),2008
16719114.0,46.0,no charges,h - hispanic,2018-10-29,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzfr6 (yamaha),2009
16713149.0,54.0,no charges,w - white,2018-10-30,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),1999
16715707.0,63.0,no charges,w - white,2018-10-30,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,honda,gl1800 (honda),2017
16718760.0,32.0,no charges,w - white,2018-10-30,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,srx600 (yamaha),2006
16720068.0,23.0,"fail to control speed, no motor cycle endorsement",w - white,2018-10-30,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx1250 (suzuki),2008
16780857.0,56.0,no charges,h - hispanic,2018-10-30,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,bmw,s 1000 (bmw),2016
16715896.0,18.0,no charges,h - hispanic,2018-10-31,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,kawasaki,zx600 (kawasaki),2007
16722613.0,34.0,no charges,w - white,2018-10-31,wednesday,1 - male,"2 - worn, damaged",98 - other/out of state,0,az - arizona,1 - driver license,b - suspected minor injury,az - arizona,mc - motorcycle,blk - black,,victory motorcycles,cross country (victory motorcycles),2013
16727684.0,55.0,unsafe speed,w - white,2018-10-31,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2008
16737059.0,61.0,no charges,b - black,2018-10-31,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,,,unknown,unknown (unknown),
16714506.0,69.0,no charges,w - white,2018-11-01,thursday,1 - male,"2 - worn, damaged",,0,,,a - suspected serious injury,,mc - motorcycle,tan - tan,,harley-davidson,unknown (harley-davidson),2014
16715268.0,25.0,"driving while intoxicated, possession of a controlled substance, pg1 1-4g, assault family violence, impeding breath, theft of firearm, unlawful carrying of a weapon, possession of a controlled substance, pg3, <28g, evading arrest in a vehicle, fort worth warrants",w - white,2018-11-01,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,kawasaki,zx600 (kawasaki),2007
16715914.0,18.0,fail to drive in single lane,a - asian,2018-11-01,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mul - multicolored,,yamaha,fz09 (yamaha),2016
16719192.0,23.0,"ft control speed, no endorsement m",h - hispanic,2018-11-01,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson),2014
16720820.0,35.0,no charges,a - asian,2018-11-01,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,ducati,diavel (ducati),2015
16721844.0,24.0,no charges,b - black,2018-11-01,thursday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,mul - multicolored,,suzuki,unknown (suzuki),1994
16722383.0,18.0,evading arrest/detention with a motor vehicle,b - black,2018-11-01,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki),2007
16716961.0,62.0,no charges,b - black,2018-11-02,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,kawasaki,unknown (kawasaki),1974
16717367.0,71.0,no charges,h - hispanic,2018-11-02,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,gl1800 (honda),2005
16718454.0,25.0,no charges,w - white,2018-11-02,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,honda,unknown (honda),2015
16718469.0,40.0,driving while license invalid,h - hispanic,2018-11-02,friday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,12 - defective or slick tires,harley-davidson,unknown (harley-davidson),2006
16724921.0,47.0,no charges,w - white,2018-11-02,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,honda,unknown (honda),2002
16725055.0,33.0,improper driver license for type of vehicle,w - white,2018-11-02,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2017
16728111.0,58.0,"driving while intoxicated, unsafe speed, fail to maintain financial resp, improper driver license for type vehicle",h - hispanic,2018-11-02,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstf (harley-davidson),2000
16729523.0,65.0,no charges,b - black,2018-11-02,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,whi - white,,suzuki,m109r / vzr1800 (suzuki),2007
16731973.0,26.0,"ftmfr uvr, fail to control speed, violation dl restriction  ( no mc indorcement)",w - white,2018-11-02,friday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,whi - white,,harley-davidson,fld (harley-davidson),2000
16733971.0,40.0,no charges,w - white,2018-11-02,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ong - orange,,ktm,1290 (ktm),2018
16998943.0,47.0,no charges,w - white,2018-11-02,friday,1 - male,1 - not worn,b - class b,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxstsi (harley-davidson),2006
16717650.0,29.0,"no m endorsement, fail to control speed",h - hispanic,2018-11-03,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,honda,cbr600 (honda),2003
16717822.0,26.0,no charges,i - amer. indian/alaskan native,2018-11-03,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fld (harley-davidson),1994
16718568.0,52.0,no charges,b - black,2018-11-03,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx1300 (suzuki),2004
16719869.0,54.0,no charges,w - white,2018-11-03,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2002
16724228.0,36.0,no charges,h - hispanic,2018-11-03,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhxi (harley-davidson),2016
16725085.0,56.0,no charges,h - hispanic,2018-11-03,saturday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,harley-davidson,xl883 (harley-davidson),2002
16725860.0,64.0,no charges,w - white,2018-11-03,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhri (harley-davidson),2002
