,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
9393,41,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),suzuki,unknown (suzuki),2008.0
9394,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zx1200 (kawasaki),2003.0
9395,28,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxstb (harley-davidson),2007.0
9396,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2004.0
9397,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2006.0
9398,49,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2011.0
9399,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2019.0
9400,47,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2015.0
9401,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cb300 (honda),2021.0
9402,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),yamaha,xvs1100 (yamaha),2005.0
9403,32,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2014.0
9404,41,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,vn800 (kawasaki),1998.0
9405,38,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),1999.0
9406,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),victory motorcycles,cross country (victory motorcycles),2011.0
9407,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2015.0
9408,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx-r600 (suzuki),2006.0
9409,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),yamaha,unknown (yamaha),2008.0
9410,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xv250 (yamaha),2012.0
9411,43,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,elw (harley-davidson),2004.0
9412,42,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr500 (honda),2013.0
9413,33,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2021.0
9414,49,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),aprilia,sportcity 250 (aprilia),2007.0
9415,31,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),bmw,s 1000 (bmw),2020.0
9416,54,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2003.0
9417,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cb500 (honda),1999.0
9418,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2014.0
9419,44,i - amer. indian/alaskan native,2 - female,1,a - suspected serious injury,mc - motorcycle,ple - purple,98 - other  (explain in narrative),harley-davidson,flstfi (harley-davidson),2004.0
9420,48,w - white,2 - female,1,k - fatal injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2021.0
9421,39,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2005.0
9422,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cb500 (honda),2013.0
9423,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,flfb (harley-davidson),2014.0
9424,54,h - hispanic,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2004.0
9425,30,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
9426,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),yamaha,fz1 (yamaha),2006.0
9427,35,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flrt (harley-davidson),2015.0
9428,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),aprilia,tuono (aprilia),2013.0
9429,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),ducati,1098 (ducati),2012.0
9430,28,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzf750 (yamaha),2012.0
9431,20,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2007.0
9432,22,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2002.0
9433,28,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhp (harley-davidson),2008.0
9434,55,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhxs (harley-davidson),2016.0
9435,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2000.0
9436,40,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2008.0
9437,48,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,12 - defective or slick tires,kawasaki,vulcan 2000 (kawasaki),2000.0
9438,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhp (harley-davidson),2000.0
9439,40,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2018.0
9440,60,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2013.0
9441,35,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,cmx250 (honda),2021.0
9442,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt750 (honda),2019.0
9443,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),genuine scooter co.,roughhouse (genuine scooter co.),2021.0
9444,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2012.0
9445,75,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,98 - other  (explain in narrative),other (explain in narrative),unknown (other (explain in narrative)),2010.0
9446,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,10 - defective or no vehicle brakes,honda,cbr600 (honda),2006.0
9447,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdf (harley-davidson),2014.0
9448,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2015.0
9449,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),unknown,unknown (unknown),2007.0
9450,31,i - amer. indian/alaskan native,1 - male,1,a - suspected serious injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,cbr500 (honda),2018.0
9451,60,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,vtx1800 (honda),2006.0
9452,59,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2019.0
9453,69,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,gl1200 (honda),2010.0
9454,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2001.0
9455,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2015.0
9456,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,adv150 (honda),2021.0
9457,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2021.0
9458,36,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (honda),1996.0
9459,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,xr600 (honda),2000.0
9460,34,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),1997.0
9461,52,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2013.0
9462,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2020.0
9463,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,unknown (yamaha),2015.0
9464,33,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),suzuki,vzr1800 (suzuki),2009.0
9465,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ex650 (kawasaki),2013.0
9466,56,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vz800 (suzuki),2002.0
9467,73,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2000.0
9468,47,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,rz500 (yamaha),2006.0
9469,25,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdf (harley-davidson),2009.0
9470,28,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
9471,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),ducati,scrambler (ducati),2021.0
9472,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2020.0
9473,23,h - hispanic,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr500 (honda),2020.0
9474,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2020.0
9475,67,w - white,1 - male,1,k - fatal injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,elw (harley-davidson),2008.0
9476,37,w - white,1 - male,0,k - fatal injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),suzuki,gsx-r750 (suzuki),2003.0
9477,45,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,ex300 (kawasaki),2017.0
9478,23,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flstn (harley-davidson),2012.0
9479,51,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhxs (harley-davidson),2018.0
9480,76,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,12 - defective or slick tires,harley-davidson,flhtcui (harley-davidson),2001.0
9481,39,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,gry - gray,98 - other  (explain in narrative),honda,cb900 (honda),1981.0
9482,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2007.0
9483,21,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),yamaha,mt09 (yamaha),2014.0
9484,31,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr250 (honda),2011.0
9485,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2015.0
9486,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr1000 (honda),2006.0
9487,63,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2006.0
9488,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
9489,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2018.0
9490,59,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flhxse (harley-davidson),2018.0
9491,37,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr500 (honda),2017.0
9492,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2013.0
